Stock Ticker,Tweet Text,Sentiment,Tweet URL
$FB,"Michael Burry's latest 13F is out!

Here's his Top 5 Holdings (% of port): 

- Apple $AAPL Puts (18%)
- Bristol-Myers $BMY (11%)
- Booking $BKNG (9%)
- Discovery $DISCK (9%)
- Google $GOOGL (9%)

He exited: $GEO, $GD, $CXW, $FNF, $IMPX

He also bought Facebook $FB 👀",Positive,https://twitter.com/marketplunger1/status/1526223743370072069
$SE,"$SE comes across as a $15bn market cap masquerading as a $40bn cap due to an evergoing super-Ponzi-style pump. LUNA had nothing on Sea! Collapsing gaming business & low margin, cash burning ecommerce that can’t be sustained. Cash pile gone soon? Short squeeze = the only hope. 🤷‍♂️",Negative,https://twitter.com/ecommerceshares/status/1526548835694268418
$SNDL,$SNDL lmao people selling because EPS missed by a penny but what they are missing is Revenue beat by  29.41%.   Wait until the earnings call at 10:30AM and this 🚀🚀🚀🚀,Positive,https://twitter.com/theresa_perrin/status/1526297320295387139?s=21&t=IgWW4dWQdvXCom8kEcAlXQ
$BRDS,$DBGI and $BRDS both earnings winners in good add spots. Top watches into open.,Positive,https://twitter.com/IBringTheDeeps/status/1526555313662529537
$TSLA,"Tesla Semi is the most sought after vehicle!!! 🚚
@Tesla
 
@elonmusk",Positive,https://twitter.com/DimaZeniuk/status/1525890315239956481
$TSLA,"#elonmusk can change the world with $tsla and #spacex, but he can't change the world with $twtr. Twitter is a dead rat. Please walk away for the sake of humanity 
@elonmusk",Positive,https://twitter.com/arteslabass/status/1526491070699388929
$KMDA,"$KMDA - Kamada GAAP EPS of -$0.04 misses by $0.07, revenue of $28.1M misses by $4.63M",Negative,https://twitter.com/MarketCurrents/status/1526520494878388224
$TSLA,Elon said $TSLA has great work ethics and $TSLA China team on average has probably the highest,Positive,https://twitter.com/EDamdinjav/status/1526511505126354945
$AMD,"$AMD Trending and down 7.5% today 👀

$NVDA Flat on the day 🤔",Negative,https://twitter.com/Stocktwits/status/1509575782007558159
$HD,Our high beta growth screen beet red. $HD big negative reversal as it ran right into declining 50 day average. RETAIL getting smoked again. It's early #easymoney #markets,Negative,https://twitter.com/GaryKaltbaum/status/1526573694549737474
$TWTR,Dorsey's choice of who would succeed him as CEO of $TWTR just seems like another chapter in his mismanagement of the business.,Negative,https://twitter.com/EdBorgato/status/1526254869316718592?s=20&t=ffbCiXMc6hzUGyJUWdi-Pw
$ONON,$ONON 166 Million share float and stock is moving up on 100 share buy orders premarket i dont trust it,Negative,https://twitter.com/StockExpert3/status/1526534187926405120
$BRDS,"🔥 Top pre market movers for Tue, May 17 🔥

$IDRA $0.54 +51.49% 11.36M
$BRDS $1.26 +28.36% 4.45M
$PPSI $4.08 +26.70% 3.10M
$MITQ $1.31 +25.96% 5.81M
$AUVI $1.24 +19.23% 3.84M",Positive,https://twitter.com/script_crypto/status/1526554396150013952
$AAPL,"*MICHAEL BURRY OF 'THE BIG SHORT' REVEALS BET AGAINST APPLE - CNBC

$AAPL",Negative,https://twitter.com/Investingcom/status/1526313784691810306
$COST,Recession proof vest you might want to keep an eye on. Especially around $460 $COST,Positive,https://twitter.com/Darktanman/status/1526183012651630594
$HD,$HD knocked it out of the park on earnings.,Positive,https://twitter.com/tradewithjoe/status/1526536336794128386
$XOM,Would love to see $XOM take a walk in the clouds above $93. 📈📈📈 #Oil,Positive,https://twitter.com/LateNightWhite/status/1526605757176758273
$AUVI,$AUVI 🚀🚀🚀🚀🚀🚀🚀,Positive,https://twitter.com/Yoshi_Island12/status/1526583142563258369
$GOOG,"#investments 

$GOOGL -1.38%
What's the matter?",Negative,https://twitter.com/JudyyHall/status/1526351598255247360
$AMZN,It’s management fault for both  $WMT & $AMZN since they can’t pass inflation related overhead increases to customers. Amirite @jimcramer ?,Negative,https://twitter.com/bbm010/status/1526622265227497479
$TSLA,"Dear 
@JonPorty
,
2 years ago, you claimed that #Tesla's ""work on ventilators is progressing"".
You helped generate enormous positive PR for Elon Musk.
Why haven't you followed up on #PhonyStark's progress since then? $TSLA $TSLAQ",Negative,https://twitter.com/ClaireMusk/status/1525580714581827584
$BRDS,"#Premarket Top % Gainers:

$IDRA $BRDS $MITQ $AUVI
$ONON $PPSI $SE $JMIA
$CWEB $YINN $NU $PARA",Positive,https://twitter.com/AceOfWallSt/status/1526544836614139906
$GME,"Only 16 more days until the shareholders meeting. If you're not a #GME holder, it's not too late to join our world!
#GameStop $gme
",Positive,https://twitter.com/TheRyansNFT/status/1526521661142466560
$AAPL,"*SAUDI ARAMCO SURPASSES APPLE AS WORLD'S MOST VALUABLE COMPANY

🇸🇦 🇺🇸 $AAPL",Negative,https://twitter.com/Investingcom/status/1524485298184466434
$IRM,"When the smoke clears, the same problem for investors will remain - what is the best investment alternative?
Passbook savings / CDs? No
Bonds? Ummm, I don’t think so
Real Estate? Not for the long-term.
In the end, it will be $AAPL $GOOGL $AMZN along with high-divs like $IRM",Positive,https://twitter.com/VeggieBoyKale/status/1523794702138441729
$SWKS,"What do you think about the Semiconductor sector? 

There seems to be a lot of great stocks trading at a low valuation.

For example 👇

$SWKS $QCOM $MU",Positive,https://twitter.com/theDividendKid/status/1524115393719291905
$HLF,$HLF - Herbalife Nutrition downgraded to ‘Hold’ as post-pandemic reality sets in,Negative,https://twitter.com/MarketCurrents/status/1526547473107255301
$AMZN,"Amazon's stock price has slumped almost 34% this year. This money manager says it's a steal and could surge 76% to $3,900 in 2 years 
$AMZN",Positive,https://twitter.com/SilviaAscarelli/status/1526557247026888704
$GME,"🚨JACKED alert: #GameStop is hiring a 3D Designer for their NFT Marketplace team to ""work with top brands in designing NFTs to drop on our marketplace."" #GME $GME
",Positive,https://twitter.com/B1rdBear/status/1526568050668994561
$ABBV,Who else received their $ABBV dividend payment today. 💰🙋‍♂️,Positive,https://twitter.com/theDividendKid/status/1526227874973462530
$TSLA,"Right! 🤔 I can’t be the sole outlier who looks at & assesses the entire $TSLA #FraudMusk situation based on legit personal experience as a former employee, but as an objective investigator who has been a legit $TSLA employee & $TSLA #Whistleblower, can I NOT tell the truth? No🤷‍♂️",Negative,https://twitter.com/weed10_weed/status/1526494020326764544
$WMT,Walmart $WMT is currently on pace for its worst trading day since 1987,Negative,https://twitter.com/StockMKTNewz/status/1526650097446146048?s=20&t=_GFjq8VpXQ3ooacWW7ZPXw
$JMIA,"$JMIA

Revenue is rising but there remains a loss and negative EPS

Still 12% up. 6.21 now

Orders increased by 40% year-over-year

GMV increased by 27% year-over-year

Revenue increased by 44% year-over-year",Positive,https://twitter.com/NewsoftheMarket/status/1526545931474436096
$TSLA,"Dear 
@tjhuddle
,
2 years ago, you reported that #Tesla was building ventilators for dying #COVID patients.
This was a huge PR coup for Tesla.
Are you going to now follow up & find out how many #PhonyStark's company's actually built?
$TSLA $TSLAQ (Hint: 0)",Negative,https://twitter.com/ClaireMusk/status/1525574601480208387
$NIO,Here it comes back - $NIO,Positive,https://twitter.com/WillyLi19/status/1526181256391712772
$TSLA,"Elon Musk is poor. 

Has a bunch of overvalued $TSLA pumped w/ government subsidies and some Ponzi #Bitcoin to sell though.
",Negative,https://twitter.com/QuinnCharts/status/1526363218863607809
$SE,"I think the fintech business (SeaMoney) of $SE will be a significant growth driver over the next # of yrs. Their markets are underbanked and should be a focus for $SE mgmt. Forrest Li is no dummy.

This is similar to why my conviction in $MELI is very high. Great execution.",Positive,https://twitter.com/Beaver_Cap/status/1526588502543978497
$GME,"Good morning, #Degens 🤣😂 I love the smell of hedgie tears in the morning! #AMC $GME #APESNOTLEAVING
",Positive,https://twitter.com/chief420247/status/1526509164238864384
$TSLA,"$TSLA stops taking orders outside North America for their #cybertruck.

They have enough orders for 3 years 👀 #Tesla #twitter",Positive,https://twitter.com/elonnotificati2/status/1526495262201479168
$VTI,"My Top 5 ETF Investments 👇

$VTI ~ Total Stock Market
$SCHD ~ Dividend Equity 
$VYM ~ High Dividend Yield
$JEPI ~ Premium Income
$METV ~ The Metaverse",Positive,https://twitter.com/theDividendKid/status/1525986693156945922
$HD,"$HD
 
 this is my favorite company. I shop here like once a week minimum. I buy more stock every time I Visit a store",Positive,https://twitter.com/Randy13968566/status/1526587055966687233
$SBUX,"Took my $SOFI cash and spread it into dividend positions. Below I bought:

- $MSFT 2 shares
- $SBUX 8 shares
- $O 9 shares

Today I added $47.28 to my annual dividend income.

#Dividends #DRIP",Positive,https://twitter.com/DSD_Chaser/status/1526566417755160584
$JMIA,Long term $JMIA holders will be rewarded,Positive,https://twitter.com/v3xdd/status/1526550958049730561
$WMT,"Can't wait for the launch of these in the weeks to come🤩

#WorldMobile #StrongerConnected $WMT",Positive,https://twitter.com/BeachCleanupEN/status/1525141573125668864
$EOG,"Big Oil ETF $NRGU is up $150 in only 2 trading days! NRGU holds the TOP 10 #oil companies $xom $cvx $vlo $mro $pde $psx $shel $cop $oxy $eog 

What are you waiting for!😎💸",Positive,https://twitter.com/ALLINTRADERS1/status/1526533606117621761
$JMIA,$JMIA  🥳 Congrats Bulls 💪,Positive,https://twitter.com/steadynotgreedy/status/1526581158473089024
$AUVI,$AUVI Singlepoint is also in the air purification business and crazy cheap… just sayin lol 😆 $SING,Positive,https://twitter.com/The_Hedge_House/status/1526564864709255170
$DOGE.X,$DOGE.X up over 23% on the day 🤫,Positive,https://twitter.com/Stocktwits/status/1511391805706801153
$PPSI,"$PPSI - Pioneer Power GAAP EPS of -$0.08 misses by $0.01, revenue of $6.04M misses by $1.62M",Negative,https://twitter.com/MarketCurrents/status/1526537474712870912
$SE,"At first glance $SE numbers look good 👍 

Market looks like it might want to have a decent day as well 😊

Y’all have a great day and I’ll see y’all after the close. 

❤️🦜",Positive,https://twitter.com/ParrotStock/status/1526523047338987527
$AMZN,"Painful holdings for me since November:

$CRM
$FB
$AMZN
$DIS",Negative,https://twitter.com/or_fade/status/1526618246522314752
$XOM,$XOM The big swinging dick in the room,Positive,https://twitter.com/stoxkcharts/status/1526382085639921664?s=20&t=l0lk7lNw3X1bThrL9YyXpA
$BLK,"Blackrock is a supervillain. They buy up suburbs & turn them into rentals making it near impossible for a normal person to compete in the home buying market. Now $BLK maliciously colluded with Citadel to wipe out $UST & $LUNA, extorting millions of retail crypto traders.",Negative,https://twitter.com/DeathbedsNFT/status/1524506966990548992
$SE,"Trimmed my $SE again today on this great rally, and with the money I bought more $TEAM at $172.24 (no, I still have no idea what this company does :))",Positive,https://twitter.com/Hutton_Richard/status/1526600130169868290
$GM,The case for Piedmont Lithium $PLL and why $GM will go bankrupt again https://simonschase.co/piedmont-lithium/,Negative,https://twitter.com/slchase/status/1525453263490916353
$AUVI,$AUVI momentum continuing. Price up another 4.69 % since last mention. First mentioned at 08:05 AM ET. Now trading at $1.34. #AUVI #premarketscan,Positive,https://twitter.com/SwingTradeIdeas/status/1526545867460722689
$ABNB,"Awesome move in $ABNB today

Sentiment turning aggressively bullish 👀",Positive,https://twitter.com/Stocktwits/status/1514297021930385409
$TSLA,"This is the perfect summary of Elon’s man-child behavior during this acquisition.

You can’t claim that you’re buying Twitter to fix the bot problem & then pull out of the deal because it has a bot problem.

Elon is a conman, plain & simple. This “deal” was to sell $TSLA shares.",Negative,https://twitter.com/StockJustice/status/1526498970381557761
$SUNW,"Early Gainer Run = $SUNW = Like if Bullish !

#StockMarket #stockstowatch #401k",Positive,https://twitter.com/khmerxbxboi/status/1526564068030443520
$BABA,"Think I have a problem.
Bought more $BABA at $82.55.",Positive,https://twitter.com/KaranMGurnani/status/1524090403875696645
$IRM,I added to all of these positions again today. Also added a small initial position in $IRM which i will grow over time..this company provides document management services and security services for 98% of fortune 1000 companies. That's an astonishing statistic.,Positive,https://twitter.com/Nack__Jicholson/status/1526572168380878849
$TSLA,"He is trying to find imaginary faults to get a lower price.  He screwed up many investors waiting for $54.20. $TSLA. 
 $TWTR  should hold him to his original offer.  If they do get a break up fee, they should distribute it to share holders.",Negative,https://twitter.com/trusttoverify/status/1526524153616113666
$TSLA,"$TSLA working its way into the top 10 most mentioned on wallstreetbets over the last 24 hours

Via http://topstonks.com/stocks/TSLA?st_tsla

#tsla    #wallstreetbets  #stocks",Positive,https://twitter.com/topstonks/status/1526483872107610112
$AMZN,"And, what do u say about stock price of $AMZN now? What are u going to do about it? It is a mess. The whole situation.",Negative,https://twitter.com/GuckTristan/status/1526281551620849677?t=MdRN9HXnSmJ-crhkoLwwtw&s=19
$SNOW,"Happy Hump Day. Markets were green today (for the most part.) Here's what's up:

❄️ $SNOW melted (-22%)
🌠 Chamath's star-studded SPACs continue their fall
📈 Earnings from $CHPT, $OKTA, $SPLK, and $AI
+ more

Rip it!",Negative,https://twitter.com/Stocktwits/status/1499178292724879368
$RBLX,"$RBLX Roblox Corp gifts a nice 20% win from the Channel Break, hitting the VAH now, all levels provided at 6.30am, while others sleep we plan.",Positive,https://twitter.com/XclusiveTrading/status/1524395386873556993
$SE,🟢 SE Stock Pops 12% After Sea Beats Q1 Revenue Estimates https://investorplace.com/2022/05/se-stock-pops-12-after-sea-beats-q1-revenue-estimates/ $SE,Positive,https://twitter.com/JoinStockCast/status/1526604107393470464
$TSLA,"We have lot more developments to do with $TSLA  
@elonmusk
   
 opening a new Giga factory in India , Introduce  new economy model Model 2 a compact version like hatchback will take Marketcap of $TSLA to $5Trillions. You can build your own platform once you become  new Trillionaire",Positive,https://twitter.com/RCK2010/status/1526483714259111936
$ABNB,"It may not seem like it now, but when multiples eventually expand again and the macro environment becomes more clear, I believe the following will be among the young leaders in the next bull run:

$ABNB $SNOW $DDOG $CRWD $COIN",Positive,https://twitter.com/BackpackerFI/status/1524050140532723715
$ABNB,Still can’t believe $ABNB released a “categories” tab and called it their biggest change in a decade,Negative,https://twitter.com/CramerTracker/status/1524516717669531648
$NVDA,$NVDA beautifully bullish,Positive,https://twitter.com/Tritraders101_P/status/1526605878278774785?s=20&t=QWRJUOxs5Bg08DOfNoWqUg
$IDRA,"$IDRA +58% 
""According to topline data, SLN-positivity rates stood at 70% lower for patients who received tilsotolimod, compared to those in the placebo arm""",Positive,https://twitter.com/wichitawarlock/status/1526546699338285057
$AUVI,"Replying to 
@NewsoftheMarket
check out $IDRA $AUVI $SRRK $SUNL and $JMIA
they were on the #news today and they look good for #DayTrading",Positive,https://twitter.com/StocksoftheDay_/status/1526580857548554240
$FB,"I’ve noticed a clear trend the past year: FB newsfeed littered with marketing videos for scammy products, like a virtual QVC. $FB often cited as a quality firm. But how much of their ad revenue is solid? The product experience is awful. Smells more like a $ZM than a $MSFT? ",Negative,https://twitter.com/mintzmyer/status/1526268663841574913?s=20&t=ffbCiXMc6hzUGyJUWdi-Pw
$F,Don’t sleep on $F!,Positive,https://twitter.com/AnkerElite/status/1526300890784727041
